"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1","TRUE","0.00576057937620965","282","33549","278","0.00828638707562073","0.985815602836879","GO:0016709","GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","35844","2855","GO:0004497;GO:0016705"
"query_1","TRUE","0.00595524918656708","1119","33549","1077","0.0321022981310918","0.962466487935657","GO:0046983","GO:MF","protein dimerization activity","35844","5745","GO:0005515"
"query_1","TRUE","0.0106474598269552","6092","33549","5766","0.171868013949745","0.946487196323047","GO:0097367","GO:MF","carbohydrate derivative binding","35844","8439","GO:0005488"
"query_1","TRUE","0.0119348293334449","6635","33549","6276","0.187069659304301","0.945892991710625","GO:1901265","GO:MF","nucleoside phosphate binding","35844","9873","GO:0005488"
"query_1","TRUE","0.0129164276090929","208","33549","206","0.00614027243733047","0.990384615384615","GO:0015294","GO:MF","solute:monoatomic cation symporter activity","35844","2411","GO:0008324;GO:0015293"
"query_1","TRUE","0.0140527610405196","6623","33549","6264","0.186711973531253","0.945794956968141","GO:0000166","GO:MF","nucleotide binding","35844","31","GO:1901265;GO:1901363"
"query_1","TRUE","0.0172177080502066","6041","33549","5716","0.170377656562044","0.946200960105943","GO:0032553","GO:MF","ribonucleotide binding","35844","4206","GO:0000166;GO:0097367"
"query_1","TRUE","0.0204398968482369","200","33549","198","0.00590181525529822","0.99","GO:0015295","GO:MF","solute:proton symporter activity","35844","2412","GO:0015078;GO:0015294"
"query_1","TRUE","0.0267888567600351","3013","33549","2864","0.085367671167546","0.950547626949884","GO:0016773","GO:MF","phosphotransferase activity, alcohol group as acceptor","35844","2906","GO:0016772"
"query_1","TRUE","0.0271867458726898","748","33549","722","0.0215207606784107","0.96524064171123","GO:0016705","GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","35844","2851","GO:0016491"
"query_1","TRUE","0.0336780238676766","638","33549","617","0.0183910101642374","0.967084639498433","GO:0003924","GO:MF","GTPase activity","35844","434","GO:0017111"
"query_1","TRUE","0.0356322872505951","6237","33549","5897","0.175772750305523","0.945486612153279","GO:0017076","GO:MF","purine nucleotide binding","35844","3071","GO:0000166"
"query_1","TRUE","0.0401083368845292","2675","33549","2544","0.0758293838862559","0.951028037383178","GO:0004672","GO:MF","protein kinase activity","35844","947","GO:0016301;GO:0016773;GO:0140096"
"query_1","TRUE","0.040481123586737","5961","33549","5637","0.168022891889475","0.945646703573226","GO:0032555","GO:MF","purine ribonucleotide binding","35844","4208","GO:0017076;GO:0032553"
