"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1","TRUE","1.88381642132518e-08","786","28423","752","0.0264574464342258","0.956743002544529","GO:0006753","GO:BP","nucleoside phosphate metabolic process","31814","2442","GO:0006796;GO:0019637;GO:0055086"
"query_1","TRUE","1.98601420968838e-08","813","28423","777","0.0273370157970658","0.955719557195572","GO:0034220","GO:BP","monoatomic ion transmembrane transport","31814","8445","GO:0006811;GO:0055085"
"query_1","TRUE","2.18741277493258e-08","550","28423","532","0.0187172360412342","0.967272727272727","GO:0016052","GO:BP","carbohydrate catabolic process","31814","5060","GO:0005975;GO:0009056"
"query_1","TRUE","2.46408108812591e-08","485","28423","471","0.0165710867959047","0.971134020618557","GO:0034655","GO:BP","nucleobase-containing compound catabolic process","31814","8646","GO:0006139;GO:0009056"
"query_1","TRUE","2.493521680286e-08","740","28423","709","0.0249445871301411","0.958108108108108","GO:0009451","GO:BP","RNA modification","31814","3484","GO:0016070;GO:0043412"
"query_1","TRUE","2.49382320533252e-08","11558","28423","10494","0.369208035745699","0.907942550614293","GO:0009058","GO:BP","biosynthetic process","31814","3220","GO:0008152"
"query_1","TRUE","3.15936341180626e-08","994","28423","944","0.0332125391408366","0.949698189134809","GO:0016192","GO:BP","vesicle-mediated transport","31814","5143","GO:0006810;GO:0009987"
"query_1","TRUE","6.14855905506139e-08","458","28423","445","0.0156563346585512","0.971615720524017","GO:0009636","GO:BP","response to toxic substance","31814","3540","GO:0042221"
"query_1","TRUE","7.25172256816148e-08","697","28423","668","0.0235020933750836","0.958393113342898","GO:0045229","GO:BP","external encapsulating structure organization","31814","11178","GO:0016043"
"query_1","TRUE","7.44392790253128e-08","472","28423","458","0.0161137107272279","0.970338983050847","GO:0006364","GO:BP","rRNA processing","31814","2132","GO:0006396;GO:0016072;GO:0042254"
"query_1","TRUE","1.02828103841499e-07","452","28423","439","0.0154452380114696","0.971238938053097","GO:0098754","GO:BP","detoxification","31814","18624","GO:0008150;GO:0009636"
"query_1","TRUE","1.14400794841602e-07","648","28423","622","0.021883685747458","0.959876543209877","GO:0010605","GO:BP","negative regulation of macromolecule metabolic process","31814","4235","GO:0009892;GO:0043170;GO:0060255"
"query_1","TRUE","1.28148242775367e-07","675","28423","647","0.022763255110298","0.958518518518519","GO:0009892","GO:BP","negative regulation of metabolic process","31814","3737","GO:0008152;GO:0019222;GO:0048523"
"query_1","TRUE","2.94766949083895e-07","280","28423","276","0.00971044576575309","0.985714285714286","GO:0031399","GO:BP","regulation of protein modification process","31814","7116","GO:0036211;GO:0051246"
"query_1","TRUE","3.3077796666187e-07","29744","28423","26659","0.937937585758013","0.896281603012372","GO:0009987","GO:BP","cellular process","31814","3796","GO:0008150"
"query_1","TRUE","3.91159161141412e-07","297","28423","292","0.0102733701579707","0.983164983164983","GO:0051640","GO:BP","organelle localization","31814","13663","GO:0051179"
"query_1","TRUE","4.22969634355379e-07","386","28423","376","0.0132287232171129","0.974093264248705","GO:0065009","GO:BP","regulation of molecular function","31814","15668","GO:0065007"
"query_1","TRUE","6.28713211031802e-07","776","28423","739","0.026000070365549","0.952319587628866","GO:0006520","GO:BP","amino acid metabolic process","31814","2233","GO:0044238"
"query_1","TRUE","6.77784467261658e-07","1220","28423","1148","0.0403898251416107","0.940983606557377","GO:0015031","GO:BP","protein transport","31814","4772","GO:0045184;GO:0071705"
"query_1","TRUE","1.24042052942757e-06","223","28423","221","0.00777539316750519","0.991031390134529","GO:0044093","GO:BP","positive regulation of molecular function","31814","10818","GO:0065009"
"query_1","TRUE","1.57821919578018e-06","371","28423","361","0.0127009815994089","0.973045822102426","GO:0050790","GO:BP","regulation of catalytic activity","31814","13087","GO:0065009"
"query_1","TRUE","2.16272623175116e-06","316","28423","309","0.0108714773247018","0.977848101265823","GO:0071669","GO:BP","plant-type cell wall organization or biogenesis","31814","16611","GO:0071554"
"query_1","TRUE","2.87943640054764e-06","257","28423","253","0.00890124195194033","0.98443579766537","GO:0019220","GO:BP","regulation of phosphate metabolic process","31814","5567","GO:0006796;GO:0051174"
"query_1","TRUE","2.87943640054764e-06","257","28423","253","0.00890124195194033","0.98443579766537","GO:0051174","GO:BP","regulation of phosphorus metabolic process","31814","13374","GO:0006793;GO:0019222"
"query_1","TRUE","3.18099544769888e-06","214","28423","212","0.00745874819688281","0.990654205607477","GO:0043085","GO:BP","positive regulation of catalytic activity","31814","10423","GO:0044093;GO:0050790"
